x1,y
0.31903909605709857,3.0813058503973627
-1.0729686221561705,-48.26393380330585
0.8654076293246785,25.93592731881157
-0.17242820755043575,1.8717837249804887
1.1447237098396141,45.442825797442616
0.5024943389018682,6.883806437275039
-2.3015386968802827,-72.44927625380197
-0.6837278591743331,-16.207408268991443
-0.38405435466841564,-12.159676913916512
-0.8778584179213718,-25.033740596676253
-2.060140709497654,-66.76530643584631
-1.1006191772129212,-35.83422143776656
-1.0998912673140309,-27.176951277011142
1.1337694423354374,53.04737598468344
1.74481176421648,52.96856006202016
-0.12289022551864817,10.133849416182912
-0.9357694342590688,-20.191975830615547
1.6243453636632417,36.162088081847344
1.462107937044974,58.99412193902219
0.9015907205927955,38.42855536169368
-0.7612069008951028,-32.8124062305164
0.530355466738186,6.779883250697095
-0.5281717522634557,-15.824396416942276
-0.2678880796260159,-20.624785309746795
0.5828152137158222,18.611290324386957
0.04221374671559283,9.787150273838842
0.9008559492644118,31.80735422090325
-0.2493703754774101,-4.112140627630428
-0.6117564136500754,-11.042000119281706
-0.3224172040135075,-15.086344237671021
